"Ensembl.Gene.ID" "Gene.Symbol" "Biotype" "Comparison" "logFC" "FDR"
"ENSG00000226756" "ENSG00000226756" "lncRNA" "Crohn vs Control" 0.696498266355262 1
"ENSG00000289856" "ENSG00000289856" "lncRNA" "Crohn vs Control" 0.696498266355262 1
"ENSG00000250259" "ENSG00000250259" "lncRNA" "Crohn vs Control" 0.696498266355262 1
"ENSG00000251314" "ENSG00000251314" "lncRNA" "Crohn vs Control" 0.696498266355262 1
"ENSG00000257065" "ENSG00000257065" "protein_coding" "Crohn vs Control" 0.696498266355262 1
"ENSG00000285244" "DINOL" "lncRNA" "Crohn vs Control" 0.696498266355262 1
"ENSG00000287560" "ENSG00000287560" "lncRNA" "Crohn vs Control" 0.696498266355262 1
"ENSG00000225140" "ENSG00000225140" "lncRNA" "Crohn vs Control" 0.696498266355262 1
"ENSG00000180818" "HOXC10" "protein_coding" "Crohn vs Control" 0.696498266355262 1
"ENSG00000273958" "ENSG00000273958" "lncRNA" "Crohn vs Control" 0.696498266355262 1
"ENSG00000274312" "ENSG00000274312" "lncRNA" "Crohn vs Control" 0.696498266355262 1
"ENSG00000277450" "ENSG00000277450" "lncRNA" "Crohn vs Control" 0.696498266355262 1
"ENSG00000240535" "ENSG00000240535" "lncRNA" "Crohn vs Control" 0.433169162803504 1
"ENSG00000242852" "ZNF709" "protein_coding" "Crohn vs Control" -0.469109415394211 1
"ENSG00000267080" "ASB16-AS1" "lncRNA" "Crohn vs Control" -0.182100119818815 1
"ENSG00000234745" "HLA-B" "protein_coding" "Crohn vs Control" 0.286885915833671 1
"ENSG00000160214" "RRP1" "protein_coding" "Crohn vs Control" 0.187694139282063 1
"ENSG00000258659" "TRIM34" "protein_coding" "Crohn vs Control" 0.538919511453467 1
"ENSG00000282164" "PEG13" "lncRNA" "Crohn vs Control" -0.290508730747681 1
"ENSG00000269713" "NBPF9" "protein_coding" "Crohn vs Control" -0.2207175659521 1
"ENSG00000113649" "TCERG1" "protein_coding" "Crohn vs Control" 0.172813832165604 1
"ENSG00000173875" "ZNF791" "protein_coding" "Crohn vs Control" 0.152447308717089 1
"ENSG00000170004" "CHD3" "protein_coding" "Crohn vs Control" 0.144238610492876 1
"ENSG00000204839" "MROH6" "protein_coding" "Crohn vs Control" 0.205940271930385 1
"ENSG00000198265" "HELZ" "protein_coding" "Crohn vs Control" -0.160818522677552 1
"ENSG00000229588" "ENSG00000229588" "lncRNA" "Crohn vs Control" -0.696538309587803 1
"ENSG00000225057" "ENSG00000225057" "lncRNA" "Crohn vs Control" -0.568842064959413 1
"ENSG00000250799" "PRODH2" "protein_coding" "Crohn vs Control" -0.696528860480413 1
"ENSG00000286999" "ENSG00000286999" "lncRNA" "Crohn vs Control" -0.696523161180934 1
"ENSG00000242290" "ZBTB20-AS5" "lncRNA" "Crohn vs Control" -0.696517337241767 1
"ENSG00000122203" "KIAA1191" "protein_coding" "Crohn vs Control" -0.146413115198638 1
"ENSG00000271860" "ENSG00000271860" "lncRNA" "Crohn vs Control" -0.696506340542022 1
"ENSG00000271533" "ENSG00000271533" "lncRNA" "Crohn vs Control" 0.213876845876989 1
"ENSG00000243243" "ENSG00000243243" "lncRNA" "Crohn vs Control" -0.696496646882188 1
"ENSG00000248544" "ENSG00000248544" "lncRNA" "Crohn vs Control" -0.696496321064584 1
"ENSG00000284716" "ENSG00000284716" "lncRNA" "Crohn vs Control" 0.699675809934491 1
"ENSG00000255857" "PXN-AS1" "lncRNA" "Crohn vs Control" -0.273078686149905 1
"ENSG00000135776" "ABCB10" "protein_coding" "Crohn vs Control" 0.166505356331031 1
"ENSG00000280195" "ENSG00000280195" "lncRNA" "Crohn vs Control" -0.25568360398795 1
"ENSG00000066583" "ISOC1" "protein_coding" "Crohn vs Control" -0.149237803221484 1
"ENSG00000116016" "EPAS1" "protein_coding" "Crohn vs Control" -0.175889792450097 1
"ENSG00000124334" "IL9R" "protein_coding" "Crohn vs Control" 0.378399280910759 1
"ENSG00000174405" "LIG4" "protein_coding" "Crohn vs Control" 0.171231829407942 1
"ENSG00000134982" "APC" "protein_coding" "Crohn vs Control" -0.151887953977861 1
"ENSG00000278356" "ENSG00000278356" "lncRNA" "Crohn vs Control" -0.427103919527122 1
"ENSG00000276831" "ENSG00000276831" "lncRNA" "Crohn vs Control" -0.556048537839235 1
"ENSG00000127452" "FBXL12" "protein_coding" "Crohn vs Control" -0.157019805778748 1
"ENSG00000118939" "UCHL3" "protein_coding" "Crohn vs Control" -0.249883645275305 1
"ENSG00000126787" "DLGAP5" "protein_coding" "Crohn vs Control" -0.31366693821344 1
"ENSG00000145908" "ZNF300" "protein_coding" "Crohn vs Control" 0.283515658365657 1
"ENSG00000129534" "MIS18BP1" "protein_coding" "Crohn vs Control" -0.173719587709954 1
"ENSG00000120756" "PLS1" "protein_coding" "Crohn vs Control" 0.219636913975168 1
"ENSG00000112053" "SLC26A8" "protein_coding" "Crohn vs Control" 0.348944493041474 1
"ENSG00000289540" "ENSG00000289540" "lncRNA" "Crohn vs Control" 0.314928068899434 1
"ENSG00000140830" "TXNL4B" "protein_coding" "Crohn vs Control" -0.171485495536976 1
"ENSG00000259736" "CRTC3-AS1" "lncRNA" "Crohn vs Control" -0.734939535534326 1
"ENSG00000117543" "DPH5" "protein_coding" "Crohn vs Control" 0.197896943630682 1
"ENSG00000151876" "FBXO4" "protein_coding" "Crohn vs Control" 0.22012893023586 1
"ENSG00000249884" "RNF103-CHMP3" "protein_coding" "Crohn vs Control" -0.484600288520813 1
"ENSG00000236914" "LINC01852" "lncRNA" "Crohn vs Control" -0.314962495537733 1
"ENSG00000108582" "CPD" "protein_coding" "Crohn vs Control" -0.135586193850539 1
"ENSG00000174640" "SLCO2A1" "protein_coding" "Crohn vs Control" -0.188356560620897 1
"ENSG00000213965" "NUDT19" "protein_coding" "Crohn vs Control" 0.170314266306811 1
"ENSG00000256633" "PDE2A-AS2" "lncRNA" "Crohn vs Control" 0.486411730509639 1
"ENSG00000269971" "ENSG00000269971" "lncRNA" "Crohn vs Control" 0.566274868030305 1
"ENSG00000276476" "LINC00540" "lncRNA" "Crohn vs Control" 0.330860467229057 1
"ENSG00000048471" "SNX29" "protein_coding" "Crohn vs Control" 0.189739971123791 1
"ENSG00000206535" "LNP1" "protein_coding" "Crohn vs Control" 0.286957446631842 1
"ENSG00000137996" "RTCA" "protein_coding" "Crohn vs Control" 0.144805937578058 1
"ENSG00000255837" "TAS2R20" "protein_coding" "Crohn vs Control" -0.264699618610674 1
"ENSG00000281207" "SLFNL1-AS1" "lncRNA" "Crohn vs Control" 0.386330114160839 1
"ENSG00000136699" "SMPD4" "protein_coding" "Crohn vs Control" 0.151985423663917 1
"ENSG00000197081" "IGF2R" "protein_coding" "Crohn vs Control" -0.168732769407896 1
"ENSG00000288056" "ENSG00000288056" "lncRNA" "Crohn vs Control" 0.394752245914614 1
"ENSG00000285847" "ENSG00000285847" "lncRNA" "Crohn vs Control" 0.672599872630959 1
"ENSG00000100744" "GSKIP" "protein_coding" "Crohn vs Control" 0.173024870517698 1
"ENSG00000180329" "CCDC43" "protein_coding" "Crohn vs Control" 0.170248607268187 1
"ENSG00000170037" "CNTROB" "protein_coding" "Crohn vs Control" -0.168647786132809 1
"ENSG00000197894" "ADH5" "protein_coding" "Crohn vs Control" 0.157676076616681 1
"ENSG00000136932" "TRMO" "protein_coding" "Crohn vs Control" -0.199176843939231 1
"ENSG00000111605" "CPSF6" "protein_coding" "Crohn vs Control" -0.144148637306068 1
"ENSG00000249752" "ENSG00000249752" "lncRNA" "Crohn vs Control" 0.689847635065895 1
"ENSG00000145975" "FAM217A" "protein_coding" "Crohn vs Control" 0.689847635065895 1
"ENSG00000287781" "ENSG00000287781" "lncRNA" "Crohn vs Control" 0.689847635065895 1
"ENSG00000226825" "LINC01509" "lncRNA" "Crohn vs Control" 0.689847635065895 1
"ENSG00000187553" "CYP26C1" "protein_coding" "Crohn vs Control" 0.689847635065895 1
"ENSG00000170374" "SP7" "protein_coding" "Crohn vs Control" 0.689847635065895 1
"ENSG00000287051" "ENSG00000287051" "lncRNA" "Crohn vs Control" 0.689847635065895 1
"ENSG00000079841" "RIMS1" "protein_coding" "Crohn vs Control" 0.43040643056211 1
"ENSG00000178053" "MLF1" "protein_coding" "Crohn vs Control" -0.242493290108331 1
"ENSG00000275927" "ENSG00000275927" "lncRNA" "Crohn vs Control" -0.614384147029466 1
"ENSG00000287812" "ENSG00000287812" "lncRNA" "Crohn vs Control" -0.614373605097989 1
"ENSG00000147130" "ZMYM3" "protein_coding" "Crohn vs Control" 0.184709909957322 1
"ENSG00000025800" "KPNA6" "protein_coding" "Crohn vs Control" 0.142100749076023 1
"ENSG00000183775" "KCTD16" "protein_coding" "Crohn vs Control" -0.614252034916175 1
"ENSG00000125965" "GDF5" "protein_coding" "Crohn vs Control" 0.747608244053273 1
"ENSG00000170315" "UBB" "protein_coding" "Crohn vs Control" -0.211672772841028 1
"ENSG00000196071" "OR2L13" "protein_coding" "Crohn vs Control" -0.595323195789001 1
"ENSG00000268223" "ARL14EPL" "protein_coding" "Crohn vs Control" -0.595323195789001 1
"ENSG00000226917" "LINC01276" "lncRNA" "Crohn vs Control" -0.595323195789001 1
"ENSG00000224164" "LINC02828" "lncRNA" "Crohn vs Control" -0.595323195789001 1
"ENSG00000254619" "ENSG00000254619" "lncRNA" "Crohn vs Control" -0.595323195789001 1
"ENSG00000230102" "LINC02028" "lncRNA" "Crohn vs Control" 0.42721763158692 1
"ENSG00000139044" "B4GALNT3" "protein_coding" "Crohn vs Control" -0.188020933531737 1
"ENSG00000178913" "TAF7" "protein_coding" "Crohn vs Control" -0.13813022998327 1
"ENSG00000278472" "ENSG00000278472" "lncRNA" "Crohn vs Control" 0.424123644837382 1
"ENSG00000056277" "ZNF280C" "protein_coding" "Crohn vs Control" 0.237841293522213 1
"ENSG00000165533" "TTC8" "protein_coding" "Crohn vs Control" 0.214851848237089 1
"ENSG00000175970" "UNC119B" "protein_coding" "Crohn vs Control" -0.174057310841659 1
"ENSG00000267169" "ADGRL1-AS1" "lncRNA" "Crohn vs Control" 0.240676572758901 1
"ENSG00000243224" "TWF2-DT" "lncRNA" "Crohn vs Control" -0.441068577064219 1
"ENSG00000169302" "STK32A" "protein_coding" "Crohn vs Control" -0.39782193053828 1
"ENSG00000182545" "RNASE10" "protein_coding" "Crohn vs Control" 0.516024504063935 1
"ENSG00000118454" "ANKRD13C" "protein_coding" "Crohn vs Control" -0.154883016724719 1
"ENSG00000111144" "LTA4H" "protein_coding" "Crohn vs Control" 0.142659559548434 1
"ENSG00000198680" "TUSC1" "protein_coding" "Crohn vs Control" -0.178067124291646 1
"ENSG00000165632" "TAF3" "protein_coding" "Crohn vs Control" -0.209560102870475 1
"ENSG00000274184" "ENSG00000274184" "lncRNA" "Crohn vs Control" -0.432241641199796 1
"ENSG00000134250" "NOTCH2" "protein_coding" "Crohn vs Control" 0.164478524546429 1
"ENSG00000147117" "ZNF157" "protein_coding" "Crohn vs Control" -0.490355245495813 1
"ENSG00000116698" "SMG7" "protein_coding" "Crohn vs Control" -0.1452780806455 1
"ENSG00000231742" "LINC01273" "lncRNA" "Crohn vs Control" -0.442270676704534 1
"ENSG00000158411" "MITD1" "protein_coding" "Crohn vs Control" 0.164205067204162 1
"ENSG00000182557" "SPNS3" "protein_coding" "Crohn vs Control" 0.274222870751135 1
"ENSG00000198246" "SLC29A3" "protein_coding" "Crohn vs Control" 0.198658004568729 1
"ENSG00000288953" "ENSG00000288953" "lncRNA" "Crohn vs Control" -0.220198438950906 1
"ENSG00000271976" "ENSG00000271976" "lncRNA" "Crohn vs Control" -0.222413421807767 1
"ENSG00000158987" "RAPGEF6" "protein_coding" "Crohn vs Control" 0.1813623314015 1
"ENSG00000272333" "KMT2B" "protein_coding" "Crohn vs Control" -0.137351947591387 1
"ENSG00000278743" "ENSG00000278743" "lncRNA" "Crohn vs Control" 0.39367393401288 1
"ENSG00000136928" "GABBR2" "protein_coding" "Crohn vs Control" 0.534453380256089 1
"ENSG00000172172" "MRPL13" "protein_coding" "Crohn vs Control" -0.154449955443902 1
"ENSG00000133193" "FAM104A" "protein_coding" "Crohn vs Control" -0.142802835332397 1
"ENSG00000106565" "TMEM176B" "protein_coding" "Crohn vs Control" 0.184991024232366 1
"ENSG00000232119" "MCTS1" "protein_coding" "Crohn vs Control" 0.141523372597337 1
"ENSG00000070601" "FRMPD1" "protein_coding" "Crohn vs Control" 0.422847761225422 1
"ENSG00000132670" "PTPRA" "protein_coding" "Crohn vs Control" 0.138247375044008 1
"ENSG00000273320" "ENSG00000273320" "lncRNA" "Crohn vs Control" -0.319790471763152 1
"ENSG00000214013" "GANC" "protein_coding" "Crohn vs Control" -0.165714345660648 1
"ENSG00000215374" "FAM66B" "lncRNA" "Crohn vs Control" 0.369846412409207 1
"ENSG00000278367" "ENSG00000278367" "lncRNA" "Crohn vs Control" 0.607802592307534 1
"ENSG00000130811" "EIF3G" "protein_coding" "Crohn vs Control" 0.143754313679511 1
"ENSG00000164749" "HNF4G" "protein_coding" "Crohn vs Control" -0.176559842421298 1
"ENSG00000086589" "RBM22" "protein_coding" "Crohn vs Control" -0.136658071272328 1
"ENSG00000112584" "FAM120B" "protein_coding" "Crohn vs Control" -0.146307716528878 1
"ENSG00000143815" "LBR" "protein_coding" "Crohn vs Control" -0.175203527360135 1
"ENSG00000006071" "ABCC8" "protein_coding" "Crohn vs Control" -0.35387340559505 1
"ENSG00000169118" "CSNK1G1" "protein_coding" "Crohn vs Control" 0.154430196758789 1
"ENSG00000170615" "SLC26A5" "protein_coding" "Crohn vs Control" -0.522671674137944 1
"ENSG00000167491" "GATAD2A" "protein_coding" "Crohn vs Control" -0.144946568921543 1
"ENSG00000112499" "SLC22A2" "protein_coding" "Crohn vs Control" 0.711771516132488 1
"ENSG00000184786" "DYNLT2" "protein_coding" "Crohn vs Control" -0.252949630281104 1
"ENSG00000248319" "LINC02275" "lncRNA" "Crohn vs Control" -0.561180367999489 1
"ENSG00000172057" "ORMDL3" "protein_coding" "Crohn vs Control" -0.143645444181159 1
"ENSG00000064115" "TM7SF3" "protein_coding" "Crohn vs Control" 0.143748972028329 1
"ENSG00000289322" "ENSG00000289322" "lncRNA" "Crohn vs Control" -0.446679268624925 1
"ENSG00000164347" "GFM2" "protein_coding" "Crohn vs Control" -0.158851747684329 1
"ENSG00000241945" "PWP2" "protein_coding" "Crohn vs Control" 0.412806254198222 1
"ENSG00000188428" "BLOC1S5" "protein_coding" "Crohn vs Control" -0.192565787203112 1
"ENSG00000092529" "CAPN3" "protein_coding" "Crohn vs Control" -0.223132061309421 1
"ENSG00000132434" "LANCL2" "protein_coding" "Crohn vs Control" -0.165021939564036 1
"ENSG00000189043" "NDUFA4" "protein_coding" "Crohn vs Control" 0.139274541387387 1
"ENSG00000116652" "DLEU2L" "lncRNA" "Crohn vs Control" -0.402606160666632 1
"ENSG00000286129" "ENSG00000286129" "lncRNA" "Crohn vs Control" -0.309570041999191 1
"ENSG00000246528" "SLCO5A1-AS1" "lncRNA" "Crohn vs Control" -0.390827292376324 1
"ENSG00000151687" "ANKAR" "protein_coding" "Crohn vs Control" -0.231232610333291 1
"ENSG00000235910" "APOA1-AS" "lncRNA" "Crohn vs Control" -0.724933523286928 1
"ENSG00000276517" "ENSG00000276517" "lncRNA" "Crohn vs Control" 0.292336058056979 1
"ENSG00000157014" "TATDN2" "protein_coding" "Crohn vs Control" -0.166299948298719 1
"ENSG00000289102" "ENSG00000289102" "lncRNA" "Crohn vs Control" -0.259824911626501 1
"ENSG00000102699" "PARP4" "protein_coding" "Crohn vs Control" -0.186677566602236 1
"ENSG00000186432" "KPNA4" "protein_coding" "Crohn vs Control" -0.143214985151815 1
"ENSG00000133083" "DCLK1" "protein_coding" "Crohn vs Control" -0.291450116869427 1
"ENSG00000099290" "WASHC2A" "protein_coding" "Crohn vs Control" -0.164092247716121 1
"ENSG00000163406" "SLC15A2" "protein_coding" "Crohn vs Control" 0.223418947573555 1
"ENSG00000186471" "AKAP14" "protein_coding" "Crohn vs Control" 0.831547762778589 1
"ENSG00000125691" "RPL23" "protein_coding" "Crohn vs Control" 0.172624737427689 1
"ENSG00000177683" "THAP5" "protein_coding" "Crohn vs Control" 0.163223007861306 1
"ENSG00000163449" "TMEM169" "protein_coding" "Crohn vs Control" -0.290549214244916 1
"ENSG00000288638" "LNCDAT" "lncRNA" "Crohn vs Control" 0.60828543789149 1
"ENSG00000213853" "EMP2" "protein_coding" "Crohn vs Control" 0.157682383289426 1
"ENSG00000257027" "ENSG00000257027" "lncRNA" "Crohn vs Control" -0.229096966574144 1
"ENSG00000185651" "UBE2L3" "protein_coding" "Crohn vs Control" -0.149632760073136 1
"ENSG00000227057" "WDR46" "protein_coding" "Crohn vs Control" 0.150122931968612 1
"ENSG00000186866" "POFUT2" "protein_coding" "Crohn vs Control" 0.136735007888876 1
"ENSG00000169871" "TRIM56" "protein_coding" "Crohn vs Control" 0.16060148727134 1
"ENSG00000133460" "SLC2A11" "protein_coding" "Crohn vs Control" -0.208819537948499 1
"ENSG00000289341" "ENSG00000289341" "lncRNA" "Crohn vs Control" 0.554086572735775 1
"ENSG00000117174" "ZNHIT6" "protein_coding" "Crohn vs Control" 0.195371131978422 1
"ENSG00000114391" "RPL24" "protein_coding" "Crohn vs Control" 0.166153478675262 1
"ENSG00000214226" "C17orf67" "protein_coding" "Crohn vs Control" 0.220856135933322 1
"ENSG00000135049" "AGTPBP1" "protein_coding" "Crohn vs Control" 0.171601847941879 1
"ENSG00000271270" "TMCC1-DT" "lncRNA" "Crohn vs Control" 0.348255180842928 1
"ENSG00000269873" "ENSG00000269873" "lncRNA" "Crohn vs Control" -0.552211052698606 1
"ENSG00000272273" "IER3-AS1" "lncRNA" "Crohn vs Control" -0.262226570579447 1
"ENSG00000124615" "MOCS1" "protein_coding" "Crohn vs Control" 0.260655797345315 1
"ENSG00000116459" "ATP5PB" "protein_coding" "Crohn vs Control" -0.160176486260073 1
"ENSG00000104611" "SH2D4A" "protein_coding" "Crohn vs Control" 0.153268438642446 1
"ENSG00000248858" "FLJ46284" "lncRNA" "Crohn vs Control" -0.320565779205694 1
"ENSG00000179021" "C3orf38" "protein_coding" "Crohn vs Control" -0.15350939459663 1
"ENSG00000254092" "ENSG00000254092" "lncRNA" "Crohn vs Control" -0.579177047827063 1
"ENSG00000116752" "BCAS2" "protein_coding" "Crohn vs Control" 0.153442107902092 1
"ENSG00000261613" "ENSG00000261613" "lncRNA" "Crohn vs Control" -0.579142540672907 1
"ENSG00000121058" "COIL" "protein_coding" "Crohn vs Control" 0.165280493570027 1
"ENSG00000187535" "IFT140" "protein_coding" "Crohn vs Control" 0.17096970229311 1
"ENSG00000232104" "RFX3-DT" "lncRNA" "Crohn vs Control" -0.245349525054465 1
"ENSG00000272047" "GTF2H5" "protein_coding" "Crohn vs Control" 0.177131233589892 1
"ENSG00000100941" "PNN" "protein_coding" "Crohn vs Control" -0.170358518544833 1
"ENSG00000072506" "HSD17B10" "protein_coding" "Crohn vs Control" -0.142941839393167 1
"ENSG00000100577" "GSTZ1" "protein_coding" "Crohn vs Control" -0.16291620985961 1
"ENSG00000197766" "CFD" "protein_coding" "Crohn vs Control" -0.222567645371626 1
"ENSG00000187257" "RSBN1L" "protein_coding" "Crohn vs Control" -0.148525254172977 1
"ENSG00000139220" "PPFIA2" "protein_coding" "Crohn vs Control" -0.281920051314857 1
"ENSG00000101850" "GPR143" "protein_coding" "Crohn vs Control" -0.291219524607807 1
"ENSG00000049167" "ERCC8" "protein_coding" "Crohn vs Control" 0.236944079116188 1
"ENSG00000119041" "GTF3C3" "protein_coding" "Crohn vs Control" 0.167606346715348 1
"ENSG00000153113" "CAST" "protein_coding" "Crohn vs Control" 0.191956558524154 1
"ENSG00000253819" "LINC01151" "lncRNA" "Crohn vs Control" 0.457160822776313 1
"ENSG00000198774" "RASSF9" "protein_coding" "Crohn vs Control" 0.374436246678605 1
"ENSG00000180806" "HOXC9" "protein_coding" "Crohn vs Control" 0.540375446895953 1
"ENSG00000186160" "CYP4Z1" "protein_coding" "Crohn vs Control" 0.672219504153817 1
"ENSG00000255374" "TAS2R43" "protein_coding" "Crohn vs Control" 0.672219504153817 1
"ENSG00000121318" "TAS2R10" "protein_coding" "Crohn vs Control" 0.672219504153817 1
"ENSG00000188869" "TMC3" "protein_coding" "Crohn vs Control" 0.672219504153817 1
"ENSG00000261722" "ENSG00000261722" "lncRNA" "Crohn vs Control" 0.672219504153817 1
"ENSG00000105143" "SLC1A6" "protein_coding" "Crohn vs Control" 0.672219504153817 1
"ENSG00000255474" "GAU1" "lncRNA" "Crohn vs Control" -0.262820543406058 1
"ENSG00000176623" "RMDN1" "protein_coding" "Crohn vs Control" -0.144070123342835 1
"ENSG00000289017" "ENSG00000289017" "lncRNA" "Crohn vs Control" -0.58855823457319 1
"ENSG00000261596" "ENSG00000261596" "lncRNA" "Crohn vs Control" 0.367777156760647 1
"ENSG00000271555" "ENSG00000271555" "lncRNA" "Crohn vs Control" 0.431152599240245 1
"ENSG00000145996" "CDKAL1" "protein_coding" "Crohn vs Control" 0.17795982577384 1
"ENSG00000101190" "TCFL5" "protein_coding" "Crohn vs Control" -0.209971716087338 1
"ENSG00000073605" "GSDMB" "protein_coding" "Crohn vs Control" 0.180288972857848 1
"ENSG00000136738" "STAM" "protein_coding" "Crohn vs Control" 0.167386076627254 1
"ENSG00000136521" "NDUFB5" "protein_coding" "Crohn vs Control" -0.154927520483991 1
"ENSG00000240889" "NDUFB2-AS1" "lncRNA" "Crohn vs Control" -0.341615255318444 1
"ENSG00000164161" "HHIP" "protein_coding" "Crohn vs Control" -0.264747378555665 1
"ENSG00000173805" "HAP1" "protein_coding" "Crohn vs Control" 0.294102844623778 1
"ENSG00000171596" "NMUR1" "protein_coding" "Crohn vs Control" -0.270186629186283 1
"ENSG00000062650" "WAPL" "protein_coding" "Crohn vs Control" 0.138902831079444 1
